,conv1,layer1.0.conv1,layer1.0.conv2,layer1.0.conv3,layer1.1.conv1,layer1.1.conv2,layer1.1.conv3,layer1.2.conv1,layer1.2.conv2,layer1.2.conv3,layer2.0.conv1,layer2.0.conv2,layer2.0.conv3,layer2.1.conv1,layer2.1.conv2,layer2.1.conv3,layer2.2.conv1,layer2.2.conv2,layer2.2.conv3,layer2.3.conv1,layer2.3.conv2,layer2.3.conv3,layer3.0.conv1,layer3.0.conv2,layer3.0.conv3,layer3.1.conv1,layer3.1.conv2,layer3.1.conv3,layer3.2.conv1,layer3.2.conv2,layer3.2.conv3,layer3.3.conv1,layer3.3.conv2,layer3.3.conv3,layer3.4.conv1,layer3.4.conv2,layer3.4.conv3,layer3.5.conv1,layer3.5.conv2,layer3.5.conv3,layer4.0.conv1,layer4.0.conv2,layer4.0.conv3,layer4.1.conv1,layer4.1.conv2,layer4.1.conv3,layer4.2.conv1,layer4.2.conv2,layer4.2.conv3
80,-0.975344259521261,-0.9796679364163183,-0.9779057374659668,-0.9728262281071984,-0.9730538568812046,-0.9493175598058394,-0.9316399780822833,-0.9749561327923227,-0.9696226909006052,-0.9520094724463195,-0.9715975606040645,-0.9649257657924772,-0.9602455309309432,-0.9660409707859698,-0.9697138738101837,-0.9669643388372664,-0.9664459819410296,-0.9576476731378466,-0.9529518376035147,-0.9564988500348721,-0.9360401643074974,-0.939457574408073,-0.9859584373305839,-0.9796541031394492,-0.9767900449998934,-0.9878522647153191,-0.9600828948760668,-0.9757785015232086,-0.9979182552208843,-0.9135848621558229,-0.8888674745607472,-0.9978336625021034,-0.960622287462319,-0.8905044838689192,-0.9989439520766291,-0.9417875168876362,-0.9590604079950154,-0.9924212339138161,-0.9374780996803833,-0.9395900039382691,-0.9962828566396458,-0.9137638429205428,-0.8650779721652183,-0.9611606366963437,-0.7100331683485365,-0.46673321962695813,-0.776470304056317,-0.3717859963892618,-0.14587477028713297
81,-0.9671002199426721,-0.9676047230429153,-0.9546378915150082,-0.9561953106460458,-0.9697076173426051,-0.9548901364667495,-0.937961120692721,-0.9631136692163169,-0.9526859751449872,-0.9540401720047671,-0.9574217971269583,-0.9460819187709086,-0.9476693375358531,-0.9477762935856033,-0.9458193968207622,-0.9471648772418846,-0.9562978085249824,-0.9547737185973565,-0.9467448806303029,-0.9506445495580061,-0.9245708072438845,-0.9346623501066798,-0.9778155647613216,-0.9654286700623158,-0.9644022476513181,-0.9779963897091082,-0.8862526183603141,-0.9485376550180353,-0.9970238094479105,-0.8643427380719009,-0.8690173451614795,-0.9970903234329305,-0.9616538816349143,-0.9957617066072961,-0.9985916198746263,-0.9476156260866446,-0.9661729570150512,-0.9943686896541792,-0.9092508057524009,-0.8328494157697017,-0.9962060992103476,-0.8962867530158929,-0.8914266790779938,-0.9526554931896973,-0.7496036790716198,-0.658878713698892,-0.8191834150163442,-0.6218405920971646,-0.5783391090599285
82,-0.9797994227052056,-0.9848221127896388,-0.978770032745477,-0.9747199661968816,-0.9779266442913598,-0.9603100380273919,-0.9428895661961655,-0.9740962972415721,-0.967420541662532,-0.9558283925295755,-0.9676114804342949,-0.9588622115980108,-0.9539628348128253,-0.958303380071379,-0.9577202488406207,-0.9582938345514177,-0.9622553052447655,-0.9574552514348147,-0.9523170713993572,-0.956747955088338,-0.9462237810887656,-0.9471294856450322,-0.9812221027262301,-0.9763002939708867,-0.9722417111509903,-0.9815684620543705,-0.9418835045283507,-0.9674571408846341,-0.9965051754980647,-0.8815578759978382,-0.87102123365538,-0.9967775681046724,-0.9535271077752842,-0.7908297664590153,-0.9981095515181502,-0.9427094518888708,-0.958234580370065,-0.9932175335290432,-0.9215584166577501,-0.9139185861857075,-0.9956347499885199,-0.9104409449365765,-0.8758009234809652,-0.9544095513114035,-0.771800933225099,-0.6045250275022119,-0.8194910572114344,-0.5178966369964136,-0.37397596852453063
83,-0.9700235181488692,-0.9741191793693317,-0.968557849069744,-0.9627110473378481,-0.9700754170336355,-0.948332794634891,-0.9308150720054624,-0.9698932105604839,-0.9601544624727014,-0.947504468579163,-0.9630624689216173,-0.9506762920984211,-0.947056522319321,-0.9527313720736099,-0.9562655683031305,-0.9535876961638861,-0.9634794014392016,-0.9611361950737463,-0.9521342849442186,-0.9530350691075689,-0.9350798351443474,-0.9383306453491738,-0.9817706783945905,-0.9729367970014077,-0.9692454387237834,-0.984112005085461,-0.9307122952864996,-0.9647867961802075,-0.9981988301442556,-0.907114851760039,-0.8725907027714599,-0.9981072429266529,-0.9798502183321169,-0.8737494648785333,-0.9991065098187393,-0.9612602370928554,-0.9572236225486987,-0.9951436203538364,-0.9292406966024942,-0.8807103276581658,-0.9967789437986694,-0.9152497645995101,-0.8833592622468023,-0.9567502093755381,-0.7589179239870176,-0.6406868687682201,-0.8073612924407199,-0.5972525746377237,-0.531680619390921
84,-0.9838106846626387,-0.9850272478815639,-0.984597934220814,-0.9786876515046484,-0.9847788910876449,-0.9703784750957276,-0.9617963461754223,-0.9854294975824457,-0.9821249124166489,-0.9703803567013647,-0.9819687940473535,-0.9760654271574688,-0.9717321813191351,-0.9749782193862182,-0.9770841447186248,-0.9712461677872952,-0.9804412961701678,-0.9790156364344327,-0.971036679789564,-0.9701673373650772,-0.9529542609582271,-0.9593278865204384,-0.9912121707841838,-0.9848373590784285,-0.9850786352816207,-0.993238849633552,-0.9500392213877178,-0.9810403233851389,-0.9992820661589835,-0.977692122303252,-0.9037949673560023,-0.9992056846749389,-0.9915831242597681,-0.9449186363123735,-0.9996982755815296,-0.9868379824672666,-0.9778381215339794,-0.9973321903762926,-0.9596759635538337,-0.9231938932913879,-0.998268711017441,-0.9412035589183638,-0.9317642923698694,-0.9733999532966353,-0.8289498206750777,-0.799501953524607,-0.8785830665240664,-0.7749252108926711,-0.7564411510939673
85,-0.9871403066367525,-0.989241205144179,-0.9833996200102813,-0.9805166272003019,-0.9845203771947006,-0.9700485485924037,-0.9536589450371213,-0.9796284678176412,-0.9762915960517735,-0.9667938601886822,-0.9742390005203329,-0.9665509988946974,-0.9625511793407083,-0.9668873202438684,-0.9652624395741922,-0.9659834804527608,-0.9698220378160091,-0.9689019907723154,-0.9646457093526724,-0.9669905449935472,-0.9613687636916773,-0.9615875570814287,-0.9850986986680321,-0.9828425184862113,-0.9811410908457414,-0.9842941992216498,-0.9431447858018036,-0.9753015661478278,-0.9969301251081568,-0.921486721536567,-0.8867072749700264,-0.9971408788229975,-0.9628555000484743,-0.9775328847459955,-0.9979896031232106,-0.9507492544913451,-0.9749968962228421,-0.9945484089465124,-0.9342982091249219,-0.9254546352825295,-0.9963182375790927,-0.9215377005697394,-0.8937258000733712,-0.9619998175778133,-0.7599429480178479,-0.5642195558238587,-0.8177199358378704,-0.44854751435777435,-0.25346007172389895
86,-0.9854889014227686,-0.9861906151904019,-0.9782857922204417,-0.976185285376659,-0.9818624372074979,-0.9654638159537462,-0.9473119240051824,-0.979555236876143,-0.9754347878075856,-0.9670450543623593,-0.9761786646964007,-0.9740814833214069,-0.9721222053965377,-0.9714083276030854,-0.972352987891454,-0.9692306409128303,-0.9732636516759356,-0.9714690881920449,-0.9640646144112031,-0.9632421936036631,-0.9511512627533228,-0.9486798807613326,-0.9855089166823974,-0.9811727137207515,-0.9787184483319309,-0.9899203003510824,-0.9679684465673335,-0.9780781445316808,-0.9984062312176211,-0.9172824754204989,-0.8285767169316518,-0.9983815127520131,-0.9849720851160328,-0.7358105654256817,-0.9990836258441846,-0.9540932443144567,-0.9609375235089709,-0.9948293591518322,-0.9239442968899423,-0.8901565354784138,-0.9965394846416697,-0.9104641517531122,-0.867051282850371,-0.966261426799957,-0.7473610204692107,-0.5459081768269121,-0.8102387220212073,-0.4196228448276668,-0.21042576564655696
87,-0.9823786904509637,-0.9856633731378662,-0.980955288712447,-0.9759892363178108,-0.9805900149307933,-0.9638150421486674,-0.9473560077975702,-0.9786340795971618,-0.9742645289075846,-0.9622495487892295,-0.975867151615982,-0.9723214760086549,-0.9688019514351329,-0.9704377100103816,-0.9742676127144316,-0.9698703915316691,-0.9741726991398063,-0.9719187435643621,-0.9645782735464192,-0.9653802138644875,-0.9541282355952319,-0.9535802325828173,-0.9861146068202423,-0.981040623289751,-0.9782650167738217,-0.9903775936894094,-0.9721950562755663,-0.9808707907162679,-0.998447480059429,-0.9388298078161286,-0.8948234703997476,-0.998369466323757,-0.9850829744394822,-0.7684139276144258,-0.9990966901227932,-0.958938927132464,-0.9660542734699934,-0.9954384936381526,-0.9373928353734025,-0.9074667092637874,-0.9970528956459265,-0.921626396608004,-0.8863997119197684,-0.9652267659611106,-0.7495269842268258,-0.5403949403152586,-0.8105046259316808,-0.41298608082476274,-0.1825085892474386
88,-0.9707513965837082,-0.9747624557770784,-0.9648190264248863,-0.9626001933231952,-0.9702198421907673,-0.9510481561928625,-0.9348112261860728,-0.9677685382788358,-0.9561142022340188,-0.9488885944315415,-0.9621878503854603,-0.9531587277430589,-0.9495625223761035,-0.9533658197244408,-0.9518452418317132,-0.9502341795117314,-0.9584883357675817,-0.9515209855493276,-0.9413252888595758,-0.9495331173796822,-0.9287913117233826,-0.9334743178233207,-0.9779018354506883,-0.9679186497238063,-0.963683810452479,-0.982581659139933,-0.9303054268102217,-0.9648407483970551,-0.9974356145103804,-0.9026326536115375,-0.8583663189623264,-0.9972778102798705,-0.9654643214064383,-0.8602890351272636,-0.9985784938633233,-0.9524251844854126,-0.958228291163798,-0.9939020175935905,-0.9131935827602236,-0.8659366884300606,-0.995978974277786,-0.9016002293573819,-0.8672239642983582,-0.9516647515409022,-0.7479750623309261,-0.5696838859109951,-0.8080418224585921,-0.48452546208634967,-0.32127379276027235
89,-0.9796126826389071,-0.976332141780629,-0.9753110232120838,-0.9688972649669425,-0.9798691916464481,-0.9684049855929902,-0.954566289885719,-0.9787241028103216,-0.9757476617454087,-0.964647493978968,-0.9758122919817476,-0.9659903709538471,-0.964557394643968,-0.9716980941541762,-0.9743652954166584,-0.9710451388008423,-0.9790428757712616,-0.9786537473929529,-0.9708385451855441,-0.971178546299244,-0.9521300479267836,-0.957354219758816,-0.9892101862348011,-0.9804691248568337,-0.9811168942013702,-0.9899349703096526,-0.9245004662882939,-0.9661789205784511,-0.9987735155294685,-0.8942011581173985,-0.9050283785847746,-0.9988470323232621,-0.9884540795897998,-0.8718579765762564,-0.9993103706959858,-0.9622160642425357,-0.9629545772876775,-0.9965213954775201,-0.9299748869602855,-0.8504439940806605,-0.9977200184139343,-0.912068852001295,-0.9189906812041184,-0.966003313433343,-0.7763331342039941,-0.7340471426573136,-0.8246555057366362,-0.6993885461120085,-0.6786940687026592
90,-0.9711268343573806,-0.9732594339038412,-0.9734388629239905,-0.9628889660438777,-0.9708024841772623,-0.9357981791305149,-0.9157225395721487,-0.9752917978581715,-0.9681409570287901,-0.9427207469886159,-0.9717391322888806,-0.9623913680061356,-0.9493910426332406,-0.9621802405819944,-0.9673101012742381,-0.9585512181805405,-0.9653195509086547,-0.9568086101846152,-0.9410664704274231,-0.9484777172911794,-0.9197165637010234,-0.9268599641178247,-0.9849024958680628,-0.9732662315965355,-0.9718641264516543,-0.9903918987972964,-0.9480375052581917,-0.9739447579101688,-0.9987593828755619,-0.9452340281899989,-0.9328041968846295,-0.9986460935655109,-0.9856075438044742,-0.880306898219853,-0.9994106373035511,-0.9795150548786138,-0.957967348533616,-0.9953691198910345,-0.9348906125990357,-0.907080837914044,-0.9969471355297849,-0.9074314206408989,-0.8097620125394194,-0.9528513446611669,-0.659690181555671,-0.43603048750470774,-0.7392290302343891,-0.32570858460328667,-0.12053918269022891
91,-0.9794746830720167,-0.9862357639467083,-0.980288527613457,-0.9758397561745129,-0.9756474443469344,-0.9505155711258896,-0.9321560676329255,-0.9713096867710749,-0.9619632109588356,-0.9506346379451067,-0.9618771873203081,-0.951739722211164,-0.9518528404067726,-0.9462937109820003,-0.938907000927126,-0.9462679653040708,-0.955427814170828,-0.9560465305795325,-0.95272861948035,-0.9539489594925457,-0.9513444103533087,-0.9488207274601739,-0.9743324482241589,-0.9702449956020627,-0.9660261689266438,-0.9795714752862642,-0.9629513404916555,-0.9755028568110096,-0.9932404566787144,-0.9361005667778068,-0.9097551155518996,-0.9939466703613293,-0.9466658601456868,-0.979175603977072,-0.995218620727281,-0.9489444500780562,-0.9792326334642535,-0.9909182818721036,-0.931058668083254,-0.9402152148950627,-0.9935807749497639,-0.9186572485214224,-0.8956430751741022,-0.943052184396958,-0.809905980543391,-0.6089091956964057,-0.8072479713838947,-0.41907549084312606,-0.17857592902899683
92,-0.9691452081754929,-0.9718253443591558,-0.9707158837104009,-0.9628809219538677,-0.9717665093384656,-0.9528515648418648,-0.937988832894883,-0.9736273849738242,-0.9626893307391342,-0.9447602113009711,-0.9701378026106943,-0.9595995644563248,-0.9530873328562337,-0.9654041792778518,-0.9688441867449148,-0.9625634674811556,-0.967937971725285,-0.9588367074433941,-0.9472197587128605,-0.9553212376439931,-0.9303902677785747,-0.9350067562538908,-0.9830059644947305,-0.9717836602963041,-0.9677109441786962,-0.986861635658977,-0.9488705804876282,-0.9675004248264445,-0.9980998887143384,-0.881669453553446,-0.8350678221955766,-0.9980786893114042,-0.9778850443916087,-0.670080338361657,-0.9988738236913337,-0.9487086893737158,-0.9550684343031756,-0.9948759207528716,-0.913710989718194,-0.8529826990288012,-0.9967677388352659,-0.9005435189357847,-0.8676112016994991,-0.9543004464414424,-0.7147393049163822,-0.4821127288166846,-0.7762244192368353,-0.37222052463378263,-0.1733131676949014
93,-0.9678093027647885,-0.9662422028478282,-0.9649527879370633,-0.9558520025628124,-0.9699418268210862,-0.9492427708096652,-0.9288701968901776,-0.9698198380017546,-0.962044357289099,-0.9465456101270411,-0.9613990605935097,-0.942758521939616,-0.9369933509312308,-0.9512417714901373,-0.9546538236491624,-0.9503514419742565,-0.9656262360776915,-0.9657196277851413,-0.9537134459973303,-0.9549490526710431,-0.9283651646242463,-0.9368071674863243,-0.9842773798924528,-0.9742105863189274,-0.9754251442550748,-0.9848392168993696,-0.909369471159183,-0.9555683333005222,-0.9983842382600635,-0.8912132950689363,-0.7696217080002872,-0.9985060547102009,-0.9778894680051788,-0.8534304895619427,-0.9992793015443125,-0.9670735293361362,-0.9565249354370822,-0.9955697759492442,-0.9347619187861441,-0.8834750737748432,-0.9973172218687805,-0.9215102050688727,-0.908617804917063,-0.9574249180816897,-0.7429768734581623,-0.6683351428506812,-0.804007699902689,-0.6367223594111642,-0.5985844501946387
94,-0.9923843185268384,-0.993168631860008,-0.9900046678356256,-0.986933534452008,-0.9900230228050153,-0.9801009695477614,-0.9662810668362773,-0.9889101871181852,-0.9885159674279267,-0.9812872136712487,-0.986830069456758,-0.9843818221014278,-0.9830888151855781,-0.9843472346772539,-0.986386486566409,-0.9840860884809333,-0.9857296755016325,-0.9861040531067562,-0.9819999537874881,-0.9797137321450667,-0.9727417242509876,-0.97149118370412,-0.9925276021141085,-0.9907258287385077,-0.9893955895461154,-0.9935494151206408,-0.9787255410337171,-0.9848016127698904,-0.9990199930218537,-0.9557428782143549,-0.9002543808784611,-0.9990114280987782,-0.9931241994921489,-0.931002345896063,-0.9993671932294711,-0.96416000396721,-0.9688220633147595,-0.9969870678281545,-0.9477734332636103,-0.9045787096223125,-0.9979850571778488,-0.9284354705361482,-0.8990855771298801,-0.9745421738340112,-0.7489755635794298,-0.5537023520385291,-0.8121566628367792,-0.42106189075435335,-0.2563431918090833
95,-0.9507661636572138,-0.9652313308439453,-0.9560223300305621,-0.9484781308028142,-0.9530197414589374,-0.9069900932432817,-0.89044535375593,-0.9551055720276617,-0.9330025001700752,-0.9107711288598186,-0.9473689182311384,-0.9226802418713491,-0.9140042958416938,-0.9274108803962323,-0.9234698305714065,-0.9225161024009294,-0.9384769998428091,-0.9246548917419741,-0.9129263374925498,-0.9278599075186476,-0.9093382140497219,-0.9111388559368989,-0.9677854624505636,-0.9523281017027725,-0.9387568725565347,-0.979070827635408,-0.9392338993314782,-0.9643988201816776,-0.9958950508363689,-0.9218499294175222,-0.8782869042082821,-0.9959667077897889,-0.952783635155851,-0.9746060757065306,-0.9975710093975373,-0.9627007284264513,-0.9582021172820591,-0.991614746430233,-0.916780676347568,-0.9256666698534837,-0.9943378987518123,-0.900272327614092,-0.8184797402556039,-0.925623221038418,-0.7260371671710109,-0.509300285846874,-0.752818528633759,-0.3786563848504366,-0.15942462082302306
96,-0.9783732129839189,-0.9809621626596696,-0.9798887756261658,-0.9740682011662531,-0.9799970788204297,-0.9652845333600956,-0.9511392315910687,-0.9809406005602299,-0.9747448361211454,-0.9583676556406884,-0.9764466306685193,-0.9673076469902361,-0.9623116888191041,-0.9694770282474717,-0.9752116291550175,-0.9700628078850155,-0.9752419463450187,-0.9712661670406182,-0.9627956986141364,-0.9646741690731279,-0.9489512287721432,-0.9514691966334061,-0.9877945897949382,-0.9809667438069001,-0.9795385899018747,-0.9904039090646981,-0.9625772133066715,-0.9765081295946934,-0.9989026974405846,-0.9648994090220535,-0.8916806032055767,-0.9988186402731433,-0.9885742276251739,-0.7963310633527377,-0.9994228981005556,-0.9711796715212204,-0.9664052132925767,-0.9962649430264646,-0.9442939287519236,-0.9047366293882873,-0.9976182278604451,-0.9285369716956692,-0.9100181504371354,-0.9670633000561824,-0.7967249747875755,-0.7331974295822415,-0.8525526156874053,-0.6879853179687028,-0.6495400223964012
97,-0.9796126593757002,-0.9855703927612565,-0.9791448515086562,-0.9745689739796041,-0.9772585326470187,-0.9519608023503441,-0.9333602604485315,-0.9746765089870288,-0.9676995787485583,-0.9547433913923057,-0.9683610587936888,-0.9533083142147909,-0.9493283497341958,-0.9555284523363783,-0.9525364220244803,-0.9550241242757687,-0.9614282208544943,-0.9590302673068639,-0.9535312039364829,-0.9572903911658673,-0.9494522706990242,-0.9491547703485949,-0.9790637789214054,-0.9734139104180426,-0.9699001289065192,-0.9843137717720942,-0.9588890434997979,-0.9793721686173651,-0.9954893272156964,-0.9386375117904827,-0.9354324567742596,-0.9960463774650425,-0.953270258922725,-0.8879807727919706,-0.9968849732384395,-0.9541819691301964,-0.9719543256008347,-0.9940825211531163,-0.9342633186243269,-0.932247567392535,-0.9956263395972194,-0.920322154205708,-0.8831204484333837,-0.9496496521621686,-0.775681258468242,-0.580425873456393,-0.8053972438781081,-0.4452833435197056,-0.2733971277257721
98,-0.9716803020209686,-0.9758268987198909,-0.9685026342050803,-0.9645077699130219,-0.9719184045107998,-0.9524097919297547,-0.9354660440578084,-0.9701317485764139,-0.9600810779796574,-0.9477334958217178,-0.9640463665767813,-0.9539809429948081,-0.9503928479297026,-0.9561389770405596,-0.9563140868033722,-0.9534328751224772,-0.961779844502945,-0.9544598021381354,-0.9460842372158372,-0.9531835849377307,-0.9342130654061773,-0.9375686681645928,-0.9805802244025923,-0.9704822853451752,-0.9657199844637816,-0.9834939761700082,-0.9477781943195139,-0.9662745070986356,-0.9976689512910599,-0.9009924988030362,-0.7952989465972304,-0.9975441356943797,-0.9694732168596794,-0.9390557988094688,-0.9986922848482391,-0.9525222179369732,-0.9624253199974415,-0.9941922651715677,-0.9156070010121551,-0.8768345443368232,-0.9961874669493098,-0.9071053375824907,-0.8713413262601304,-0.954839114974356,-0.7590804036914294,-0.5933976462834326,-0.8155489232320198,-0.5004648518008604,-0.3274289043516083
